Id,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index (for debugging)
a02f4000006n71vAAA,08/26/2013,12/03/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,1026
a02f4000006n71sAAA,04/06/2015,06/24/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1025
a02f4000006n6m0AAA,08/19/2013,05/20/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,953
a02f400000BlhyzAAB,06/04/2018,,11/28/2018,Attending,Bachelor's,NSC,,,952
a02f4000006n6m2AAA,06/09/2014,05/16/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,951
a02f4000006n6m1AAA,08/27/2012,05/24/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,950
a02f4000006n6m3AAA,01/17/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,949
a02f400000Bli8YAAR,09/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1878
a02f4000006n7DwAAI,09/06/2017,,11/28/2018,Attending,Bachelor's,NSC,,,788
a02f4000006n72NAAQ,08/28/2017,05/03/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1903
a02f400000BlhzDAAR,06/11/2018,09/03/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,455
a02f4000006n6yIAAQ,09/05/2017,05/10/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,454
a02f4000006n6xyAAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1445
a02f400000BlhzyAAB,09/24/2018,,11/28/2018,Attending,Bachelor's,NSC,,,824
a02f400000Bli6bAAB,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,732
a02f4000006n6vrAAA,09/14/2015,05/04/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,299
a02f400000Blhz2AAB,08/16/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,298
a02f4000006n6vsAAA,08/16/2017,12/16/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,297
a02f4000006n7JDAAY,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1454
a02f4000006n7O6AAI,08/26/2013,05/16/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,106
a02f4000006n7CcAAI,09/06/2011,05/20/2015,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,ECONOMICS,126
a02f4000006n7CdAAI,05/14/2012,06/30/2012,11/28/2018,Transferred out,Bachelor's,NSC,,,125
a02f400000Bli2pAAB,09/19/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2020
a02f4000006n76oAAA,01/17/2017,05/18/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2019
a02f4000006n76pAAA,08/26/2013,05/23/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,2018
a02f4000006n76qAAA,08/17/2015,12/20/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2017
a02f400000Blhz3AAB,09/24/2018,,11/28/2018,Attending,Bachelor's,NSC,,,378
a02f4000006n78OAAQ,09/02/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1160
a02f4000006n6ovAAA,08/20/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2449
a02f4000006n7AlAAI,01/09/2017,03/31/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,161
a02f4000006n7AmAAI,08/17/2016,12/08/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,160
a02f4000006n7OFAAY,08/20/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2771
a02f400000Bli4HAAR,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2472
a02f4000006n7PHAAY,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2471
a02f4000006n7IGAAY,08/20/2015,05/16/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,432
a02f4000006n7K4AAI,09/05/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1685
a02f4000006n6fKAAQ,08/19/2013,12/11/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2252
a02f4000006n7E8AAI,08/29/2016,,11/28/2018,Attending,Bachelor's,NSC,,,40
a02f4000006n6joAAA,09/24/2015,,11/28/2018,Attending,Bachelor's,NSC,,,974
a02f4000006n6jpAAA,06/20/2016,07/28/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,973
a02f4000006n7EmAAI,06/20/2016,03/19/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,894
a02f4000006n7EoAAI,04/10/2017,07/17/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,893
a02f4000006n7EnAAI,09/05/2017,12/21/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,892
a02f400000Bli12AAB,09/13/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1746
a02f4000006n746AAA,08/17/2015,05/18/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,941
a02f400000Bli4SAAR,09/25/2017,03/30/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,940
a02f4000006n7B7AAI,09/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,2032
a02f4000006n6fMAAQ,09/26/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1064
a02f4000006n6xsAAA,06/17/2013,08/10/2013,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1273
a02f4000006n6xrAAA,08/27/2012,12/21/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,1272
a02f4000006n6xqAAA,09/22/2014,02/23/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1271
a02f400000Bli7KAAR,01/16/2018,05/25/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1270
a02f4000006n6xpAAA,08/17/2016,12/16/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1269
a02f4000006n7HDAAY,08/17/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1921
a02f4000006n6h2AAA,09/14/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1063
a02f4000006n7GxAAI,09/26/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2816
a02f4000006n6jJAAQ,08/21/2017,05/11/2018,11/28/2018,Graduated,Bachelor's,NSC,MASTER OF SCIENCE,COMPUTER SCIENCE,1928
a02f4000006n6jIAAQ,08/26/2013,05/12/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMPUTER SCIENCE,1927
a02f400000Bli3hAAB,01/22/2018,,11/28/2018,Attending,Bachelor's,NSC,,,9
a02f4000006n761AAA,01/18/2017,01/23/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,8
a02f4000006n760AAA,08/30/2011,01/24/2013,11/28/2018,Withdrew,Bachelor's,NSC,,,7
a02f4000006n75zAAA,06/01/2015,06/01/2015,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS,SOCIAL SCIENCE,6
a02f4000006n75yAAA,08/19/2013,12/19/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,5
a02f4000006n75xAAA,01/22/2015,06/01/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,4
a02f4000006n75wAAA,06/16/2014,08/09/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,3
a02f4000006n764AAA,08/21/2017,12/22/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2
a02f4000006n763AAA,06/20/2016,08/14/2017,11/28/2018,Graduated,Associate's,NSC,"ASSOCIATE IN ARTS FOR TRANSFER, PSYCHOLOGY",PSYCHOLOGY (AA-T),1
a02f4000006n762AAA,06/15/2015,08/12/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,0
a02f400000BlhxLAAR,01/08/2018,02/13/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1086
a02f4000006n6yYAAQ,05/01/2016,05/01/2016,11/28/2018,Graduated,Bachelor's,NSC,BA,ENGLISH & WORLD LIT.,1085
a02f4000006n6yXAAQ,09/04/2012,12/18/2015,11/28/2018,Transferred out,Bachelor's,NSC,,,1084
a02f4000006n6yZAAQ,04/06/2015,06/24/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1083
a02f4000006n76TAAQ,08/25/2015,,11/28/2018,Attending,Bachelor's,NSC,,,521
a02f400000Bli0uAAB,06/11/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,806
a02f4000006n77FAAQ,09/25/2017,,11/28/2018,Attending,Bachelor's,NSC,,,171
a02f400000Blhy5AAB,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1152
a02f4000006n785AAA,09/24/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1065
a02f400000Bli2gAAB,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,793
a02f4000006n74oAAA,08/29/2016,12/16/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,1757
a02f400000Bli5HAAR,08/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1075
a02f400000BlhzOAAR,09/26/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2021
a02f400000Bli4IAAR,09/24/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2316
a02f4000006n6iiAAA,09/23/2013,12/12/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2870
a02f4000006n76jAAA,08/26/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,104
a02f4000006n7CCAAY,08/18/2014,12/19/2014,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1636
a02f4000006n7CBAAY,08/20/2012,05/24/2013,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1635
a02f4000006n7ItAAI,08/29/2012,05/15/2016,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,GROUP LANGUAGE,2621
a02f4000006n6iPAAQ,08/31/2015,05/20/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2714
a02f4000006n6iQAAQ,01/09/2017,04/26/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2713
a02f4000006n73wAAA,09/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,983
a02f4000006n6vJAAQ,02/11/2013,03/01/2017,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PSYCHOLOGY,1023
a02f400000BlhziAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1786
a02f4000006n7A0AAI,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,776
a02f4000006n7H0AAI,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,565
a02f400000BlhxyAAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,564
a02f4000006n6xoAAA,08/26/2014,05/27/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ANIMAL SCIENCE,98
a02f4000006n6lKAAQ,09/17/2011,06/11/2015,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,LANGUAGE STUDIES,2682
a02f400000BlhzRAAR,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2862
a02f4000006n7MeAAI,06/06/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,431
a02f400000Bli3IAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1056
a02f4000006n74BAAQ,09/05/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1444
a02f4000006n7C3AAI,09/22/2011,03/20/2015,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,AQUATIC BIOLOGY,599
a02f400000BlhzbAAB,08/20/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,598
a02f4000006n7OVAAY,06/13/2016,07/23/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1109
a02f4000006n7OUAAY,08/17/2015,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1108
a02f4000006n7HGAAY,01/20/2016,05/27/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,204
a02f4000006n7CLAAY,09/27/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1468
a02f4000006n6pDAAQ,08/31/2015,12/16/2016,11/28/2018,Transferred out,Bachelor's,NSC,,,1890
a02f4000006n6pCAAQ,01/30/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1889
a02f4000006n6etAAA,08/23/2017,12/12/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,1449
a02f4000006n6euAAA,08/18/2014,05/26/2017,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS-TRANSFER,SOCIOLOGY: CSU,1448
a02f4000006n75UAAQ,09/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,114
a02f4000006n6flAAA,08/25/2015,05/17/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PSYCHOLOGY,2889
a02f4000006n6fmAAA,09/02/2014,05/15/2015,11/28/2018,Transferred out,Bachelor's,NSC,,,2888
a02f4000006n6t7AAA,09/25/2017,06/29/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2359
a02f4000006n6t6AAA,09/26/2016,03/31/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2358
a02f4000006n7AXAAY,09/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1398
a02f4000006n6iBAAQ,08/06/2016,08/06/2016,11/28/2018,Graduated,Certificate,NSC,CERTIFICATE PROGRAM,UNIVERSITY TRANSFER: CSUGE,17
a02f4000006n6iAAAQ,06/17/2013,12/18/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,16
a02f4000006n6iCAAQ,09/04/2012,05/12/2013,11/28/2018,Transferred out,Bachelor's,NSC,,,15
a02f4000006n6i9AAA,08/22/2011,05/09/2012,11/28/2018,Transferred out,Bachelor's,NSC,,,14
a02f4000006n7P8AAI,07/03/2017,08/11/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1070
a02f4000006n7P9AAI,09/02/2015,05/04/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,1069
a02f4000006n7P7AAI,06/19/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1068
a02f4000006n7AgAAI,06/13/2016,07/21/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,784
a02f4000006n7AeAAI,01/09/2012,12/12/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,783
a02f4000006n7AfAAI,01/22/2015,12/10/2015,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,782
a02f4000006n6lVAAQ,08/31/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2633
a02f4000006n6lWAAQ,06/06/2016,07/05/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2632
a02f4000006n6lXAAQ,06/12/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2631
a02f400000Bli0bAAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1742
a02f400000BlhwsAAB,01/16/2018,05/25/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,217
a02f4000006n70tAAA,06/15/2015,08/08/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,216
a02f4000006n70uAAA,06/12/2017,08/03/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,215
a02f4000006n70sAAA,08/24/2013,12/09/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,214
a02f400000BlhwyAAB,08/20/2018,,11/28/2018,Attending,Bachelor's,NSC,,,209
a02f4000006n6zDAAQ,09/27/2014,12/18/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,19
a02f400000BlhzLAAR,08/20/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1439
a02f400000BlhzNAAR,08/24/2015,12/15/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1438
a02f400000BlhzMAAR,08/25/2014,05/15/2015,11/28/2018,Transferred out,Bachelor's,NSC,,,1437
a02f4000006n7A7AAI,08/16/2017,,11/28/2018,Attending,Bachelor's,NSC,,,2778
a02f4000006n7JsAAI,09/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,902
a02f400000Bli3oAAB,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,901
a02f4000006n6r9AAA,08/29/2016,12/15/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,170
a02f4000006n72BAAQ,01/01/2015,05/09/2015,11/28/2018,Transferred out,Bachelor's,NSC,,,2728
a02f4000006n72AAAQ,09/01/2015,05/13/2017,11/28/2018,Graduated,Bachelor's,NSC,BA,MEDIA STUDIES,2727
a02f4000006n729AAA,09/03/2013,12/19/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,2726
a02f400000BlhzKAAR,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2725
a02f4000006n728AAA,05/18/2015,10/01/2015,11/28/2018,Transferred out,Bachelor's,NSC,,,2724
a02f400000Bli4fAAB,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1637
a02f400000Bli35AAB,09/25/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2566
a02f4000006n6s2AAA,08/24/2016,12/12/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2635
a02f4000006n6s1AAA,08/20/2015,12/08/2015,11/28/2018,Withdrew,Bachelor's,NSC,,,2634
a02f400000Bli5iAAB,09/26/2018,,11/28/2018,Attending,Bachelor's,NSC,,,469
a02f4000006n6xzAAA,09/14/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1276
a02f4000006n6y0AAA,04/10/2017,06/30/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1275
a02f4000006n6uaAAA,08/17/2016,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1461
a02f4000006n6lmAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1337
a02f4000006n6vUAAQ,06/15/2015,05/13/2016,11/28/2018,Graduated,Master's,NSC,MASTER OF ACCOUNTING,NOT APPLICABLE,838
a02f4000006n6vTAAQ,08/22/2011,05/15/2015,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,INTERDISCIPLINARY ARCHAEOLOGY,837
a02f4000006n6hMAAQ,08/16/2017,12/16/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2616
a02f400000Bli6TAAR,08/15/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2615
a02f4000006n6hOAAQ,06/12/2017,08/05/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2614
a02f4000006n6hNAAQ,08/19/2013,08/19/2016,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2613
a02f4000006n6sYAAQ,09/25/2017,,11/28/2018,Attending,Bachelor's,NSC,,,561
a02f4000006n7I5AAI,09/27/2014,04/04/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,2754
a02f4000006n6mLAAQ,08/26/2013,05/23/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,1389
a02f4000006n75tAAA,06/22/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2515
a02f400000Bli86AAB,09/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1177
a02f4000006n76lAAA,08/22/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1345
a02f4000006n72dAAA,08/24/2016,,11/28/2018,Attending,Bachelor's,NSC,,,1330
a02f400000Bli3iAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,123
a02f400000Bli0GAAR,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1148
a02f400000Bli2hAAB,06/18/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,467
a02f4000006n6jwAAA,08/21/2017,,11/28/2018,Attending,Bachelor's,NSC,,,466
a02f400000Bli2xAAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2384
a02f400000Blhy9AAB,09/17/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2629
a02f4000006n7GHAAY,06/09/2014,06/30/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1397
a02f400000Bli8KAAR,01/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1396
a02f4000006n7GJAAY,08/27/2016,05/26/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1395
a02f4000006n7GIAAY,05/27/2014,12/19/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1394
a02f4000006n7GKAAY,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1393
a02f4000006n7GGAAY,01/04/2016,12/17/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1392
a02f4000006n7GFAAY,01/24/2015,05/22/2015,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1391
a02f4000006n7GLAAY,06/30/2014,09/12/2014,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1390
a02f4000006n74FAAQ,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,566
a02f400000Bli3eAAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2473
a02f4000006n71QAAQ,08/24/2015,10/19/2016,11/28/2018,Withdrew,Bachelor's,NSC,,,305
a02f4000006n6o0AAA,08/14/2017,12/15/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,2900
a02f4000006n6rHAAQ,01/12/2015,05/15/2015,11/28/2018,Withdrew,Bachelor's,NSC,,,1923
a02f4000006n6rGAAQ,08/26/2013,05/16/2014,11/28/2018,Withdrew,Bachelor's,NSC,,,1922
a02f4000006n6mwAAA,09/24/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2293
a02f400000Bli2eAAB,08/27/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2292
a02f4000006n6jXAAQ,01/09/2017,10/03/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,529
a02f400000Bli2yAAB,09/13/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1738
a02f4000006n7GtAAI,09/27/2014,12/15/2017,11/28/2018,Withdrew,Bachelor's,NSC,,,1563
a02f400000Bli2kAAB,09/25/2017,03/30/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,29
a02f4000006n78dAAA,06/12/2017,07/24/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1711
a02f4000006n78bAAA,08/28/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1710
a02f4000006n78cAAA,08/17/2015,08/06/2017,11/28/2018,Graduated,Associate's,NSC,ASSOCIATE IN ARTS,INTERDISCIPLINARY STUDIES,1709
a02f400000Bli6JAAR,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1969
a02f4000006n7OzAAI,09/28/2015,06/15/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,1968
a02f4000006n7CMAAY,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,700
a02f4000006n6s7AAA,08/16/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1250
a02f4000006n73CAAQ,09/25/2017,03/30/2018,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,709
a02f400000Blhy1AAB,08/21/2018,,11/28/2018,Attending,Bachelor's,NSC,,,708
a02f4000006n73BAAQ,08/25/2014,10/20/2014,11/28/2018,Transferred out,Bachelor's,NSC,,,707
a02f4000006n73AAAQ,09/22/2014,06/29/2018,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,706
a02f400000Bli08AAB,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2509
a02f4000006n6rlAAA,08/23/2016,,11/28/2018,Attending,Bachelor's,NSC,,,966
a02f4000006n7EdAAI,08/24/2015,05/11/2018,11/28/2018,Withdrew,Bachelor's,NSC,,,1497
a02f4000006n6oUAAQ,10/02/2014,06/15/2018,11/28/2018,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,POLITICAL SCIENCE,2456
a02f4000006n7NWAAY,08/17/2015,05/25/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,1188
a02f4000006n7OPAAY,06/22/2015,03/24/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,2024
a02f400000Bli4BAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2023
a02f4000006n7OQAAY,04/10/2017,12/15/2017,11/28/2018,Withdrew,Associate's or Certificate (TBD),NSC,,,2022
a02f400000Bli6mAAB,08/20/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1427
a02f400000Blhx6AAB,08/20/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1696
a02f4000006n6lNAAQ,09/01/2015,,11/28/2018,Attending,Bachelor's,NSC,,,2413
a02f400000Bli1RAAR,08/20/2018,,11/28/2018,Attending,Bachelor's,NSC,,,1426
a02f400000Bli2qAAB,08/20/2018,,11/28/2018,Attending,Bachelor's,NSC,,,573
a02f4000006n6n3AAA,08/24/2016,12/11/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,1473
a02f400000Bli1rAAB,01/16/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1472
a02f4000006n6n2AAA,01/30/2017,05/22/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1471
a02f4000006n6hyAAA,08/24/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1756
a02f4000006n78fAAA,06/19/2017,08/14/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1609
a02f4000006n78hAAA,01/20/2015,,11/28/2018,Attending,Bachelor's,NSC,,,1608
a02f4000006n78gAAA,06/13/2016,07/22/2016,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,1607
a02f4000006n6mkAAA,08/23/2017,,11/28/2018,Attending,Bachelor's,NSC,,,1512
a02f400000Bli8oAAB,09/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,31
a02f4000006n6fqAAA,09/20/2017,,11/28/2018,Attending,Bachelor's,NSC,,,904
a02f4000006n6wkAAA,08/16/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1899
a02f400000Bli3RAAR,09/24/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,1898
a02f4000006n6jzAAA,01/07/2013,08/20/2017,11/28/2018,Transferred out,Bachelor's,NSC,,,2588
a02f4000006n6jyAAA,08/28/2017,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2587
a02f400000Bli3LAAR,08/27/2018,,11/28/2018,Attending,Bachelor's,NSC,,,2519
a02f4000006n7NAAAY,06/20/2016,06/10/2018,11/28/2018,Transferred out,Bachelor's,NSC,,,2656
a02f400000BlhxVAAR,07/02/2018,,11/28/2018,Attending,Associate's or Certificate (TBD),NSC,,,2655
a02f4000006n6wMAAQ,09/27/2017,,11/28/2018,Attending,Bachelor's,NSC,,,236
a02f4000006n6wNAAQ,08/19/2017,12/14/2017,11/28/2018,Transferred out,Associate's or Certificate (TBD),NSC,,,235
