Id,Needs_NSC_Review__c,NSC_Review_Reason__c
003f400001Xsro2AAB,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxZ1AAJ,True,<Changed>New unreported left college: College of San Mateo (Jan 2019 start)
003f400000KvxULAAZ,True,<Changed>New unreported left college: Ohlone Community College (Jan 2018 start)
003f400000KvxYSAAZ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000KvxQdAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400001XsrtPAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001Xsrq9AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400000KvxRyAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2018 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start)
003f400000TlTKBAA3,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000KvxdHAAR,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400001XsrsLAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000TlTM8AAN,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400001XsrqvAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start)
003f400000KvxWhAAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000KvxUvAAJ,True,<Changed>New unreported left college: San Francisco State University (Aug 2016 start)
003f400000KvxKwAAJ,True,<Changed>New unreported graduation (was Transferred out): Canada College (May 2018); <Not changed>Graduation not confirmed (Withdrew in NSC): Canada College (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2019 start); <Warning>Attending enrollment not confirmed by NSC: Canada College (Jun 2018 start)
003f400000KvxeUAAR,True,<Changed>New unreported left college: De Anza College (Jul 2018 start)
003f40000169huvAAA,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400000TlTPAAA3,True,<Changed>New unreported left college: Skyline College (Aug 2018 start)
003f400000KvxSeAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start)
003f400000KvxWRAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2017 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start)
003f400000KvxVuAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Santa Barbara (Sep 2016 start)
003f400000KvxYIAAZ,True,<Changed>New unreported left college: Skyline College (Jun 2018 start)
003f400001Xsri1AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f40000169hvjAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxOFAAZ,True,<Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Apr 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: De Anza College (Apr 2016 start)
003f400000TlTL5AAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start)
003f400001XsrjUAAR,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start)
003f400000KvxN4AAJ,True,<Changed>New unreported graduation (was Attending): Foothill College (Jun 2020); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start); <Warning>Graduated enrollment not confirmed by NSC: Foothill College (Jun 2020 start)
003f400001XsrhDAAR,True,<Not changed>Graduation not confirmed (Attending in NSC): United Education Institute-Huntington Park Campus (Nov 2019 start)
003f400000TlTQHAA3,True,<Changed>New unreported left college: Canada College (Jan 2019 start)
003f400001XsrndAAB,True,<Warning>Withdrew enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxWCAAZ,True,<Changed>New unreported left college: De Anza College (Sep 2018 start)
003f400001XsrscAAB,True,<Warning>Attending enrollment not confirmed by NSC: Menlo College (Sep 2020 start)
003f400001Xsrq1AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400001XsroTAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start)
003f400000KvxgLAAR,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
